,Brand,Model,Price,Date
2664,Apple,iPad mini3 wifi128GB (4G+HK$100),650,2022-02-12 00:00:00
2665,Apple,iPad mini2 wifi16GB (3G+HK$50),300,2022-02-12 00:00:00
2666,Apple,iPad mini2 wifi32GB (3G+HK$50),400,2022-02-12 00:00:00
2667,Apple,iPad mini2 wifi64GB (3G+HK$50),500,2022-02-12 00:00:00
2668,Apple,iPad mini2 wifi128GB (3G+HK$50),550,2022-02-12 00:00:00
2669,Apple,iPad mini 1 wifi16GB (3G+HK$50),100,2022-02-12 00:00:00
2670,Apple,iPad mini 1 wifi32GB (3G+HK$50),150,2022-02-12 00:00:00
2671,Apple,iPad mini 1 wifi64GB (3G+HK$50),150,2022-02-12 00:00:00
2672,Samsung,Galaxy Tab S 8.4 (T700 - wifi),500,2022-02-12 00:00:00
2673,Samsung,Galaxy Tab S 8.4 (T705 - 4G),600,2022-02-12 00:00:00
2674,Xiaomi, 小米 11 pro (8+128GB) （8+256GB/+HK$300）（12+256GB/+HK$500）,3800,2022-02-12 00:00:00
2675,Xiaomi, 小米 11 (8+128GB) （8+256GB/+HK$300）（12+256GB/+HK$500）,2800,2022-02-12 00:00:00
2676,Xiaomi, 小米 10 pro (8+256GB) （12+256GB/+HK$250）（12+512GB/+HK$500）,2350,2022-02-12 00:00:00
2677,Xiaomi, 小米 10 (8+128GB) （8+256GB/+HK$200）（12+256GB/+HK$400）,1800,2022-02-12 00:00:00
2678,Xiaomi, 小米 10T pro (8+256GB),2000,2022-02-12 00:00:00
2679,Xiaomi, 小米 9pro (8+128GB) （8+256GB/+HK$200）（12+256GB/+HK$400）,1400,2022-02-12 00:00:00
2680,Xiaomi,小米9  (6+128GB) （8+128GB/+HK$100）（8+256GB/+HK$300）,1000,2022-02-12 00:00:00
2681,Xiaomi,小米10 lite (6+128GB) （8+128GB/+HK$150）（8+256GB/+HK$300),850,2022-02-12 00:00:00
